device_os,amt,gender,city,job,category,city_pop,age_group,job_age_group,hour_sin,hour_cos
Windows,331.16,F,Test City,Lawyer,Groceries,2716000,31-45,Lawyer_31-45,-0.707106781186548,0.707106781186547
macOS,188.59,M,Houston,Nurse,Apparel,2328000,46-60,Nurse_46-60,-0.965925826289068,-0.258819045102521
other,456.44,F,Test City,Teacher,Entertainment,2716000,60+,Teacher_60+,-0.5,-0.866025403784439
other,470.8,M,Houston,Engineer,Apparel,2328000,46-60,Engineer_46-60,-0.5,-0.866025403784439
Windows,273.09,F,Test City,Clerk,Apparel,2716000,16-30,Clerk_16-30,0.965925826289068,-0.258819045102521
macOS,271.58,M,Phoenix,Lawyer,Travel,1680992,16-30,Lawyer_16-30,-1,-1.83880688453542e-16
Linux,445.53,F,Phoenix,Engineer,Entertainment,1680992,60+,Engineer_60+,0.5,0.866025403784439
other,262.06,F,Chicago,Artist,Apparel,2716000,60+,Artist_60+,-0.965925826289069,0.25881904510252
macOS,407.38,F,Houston,Clerk,Groceries,2328000,16-30,Clerk_16-30,1.22514845490862e-16,-1
macOS,360.26,F,Los Angeles,Artist,Entertainment,3979576,31-45,Artist_31-45,-0.707106781186548,0.707106781186547
macOS,174.03,F,Test City,Doctor,Travel,2716000,31-45,Doctor_31-45,-0.866025403784439,0.5
other,6.86999999999998,F,Test City,Lawyer,Entertainment,2716000,31-45,Lawyer_31-45,-0.866025403784438,-0.5
X11,254.34,M,Test City,Teacher,Travel,2716000,60+,Teacher_60+,1,6.15826833971767e-17
Windows,259.39,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,-0.965925826289069,0.25881904510252
macOS,282.97,M,Los Angeles,Nurse,Electronics,3979576,31-45,Nurse_31-45,0.707106781186548,-0.707106781186547
other,352.26,M,Los Angeles,Artist,Apparel,3979576,16-30,Artist_16-30,0.866025403784439,-0.5
Windows,257.19,F,Test City,Doctor,Entertainment,2716000,16-30,Doctor_16-30,-0.707106781186548,0.707106781186547
other,122.39,F,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,0.5,0.866025403784439
Windows,221.66,M,Test City,Clerk,Travel,2716000,60+,Clerk_60+,0.5,-0.866025403784439
Linux,279,F,Test City,Doctor,Groceries,2716000,60+,Doctor_60+,-0.258819045102521,-0.965925826289068
Windows,160.78,M,Test City,Clerk,Travel,2716000,60+,Clerk_60+,0.258819045102521,-0.965925826289068
Windows,165.68,M,Test City,Lawyer,Travel,2716000,31-45,Lawyer_31-45,-1,-1.83880688453542e-16
X11,280.34,M,Test City,Teacher,Entertainment,2716000,31-45,Teacher_31-45,-0.707106781186548,0.707106781186547
Windows,92.3,M,Test City,Clerk,Travel,2716000,60+,Clerk_60+,1.22514845490862e-16,-1
Windows,113.52,M,Test City,Lawyer,Travel,2716000,31-45,Lawyer_31-45,0.5,-0.866025403784439
macOS,232.38,M,Test City,Lawyer,Electronics,2716000,16-30,Lawyer_16-30,0.707106781186547,0.707106781186548
other,1.93000000000001,F,Test City,Teacher,Apparel,2716000,31-45,Teacher_31-45,0,1
Windows,33.25,M,Test City,Lawyer,Groceries,2716000,60+,Lawyer_60+,-1,-1.83880688453542e-16
other,262.58,M,Test City,Lawyer,Travel,2716000,60+,Lawyer_60+,-0.5,-0.866025403784439
Linux,410.69,M,Phoenix,Clerk,Groceries,1680992,46-60,Clerk_46-60,0,1
X11,370.7,F,Chicago,Teacher,Entertainment,2716000,46-60,Teacher_46-60,0.965925826289068,0.258819045102521
X11,294.46,F,Phoenix,Teacher,Electronics,1680992,46-60,Teacher_46-60,-0.965925826289069,0.25881904510252
other,49.58,F,Test City,Doctor,Apparel,2716000,60+,Doctor_60+,-0.707106781186548,0.707106781186547
Windows,418.69,F,Test City,Clerk,Groceries,2716000,46-60,Clerk_46-60,-0.5,0.866025403784438
other,205.43,M,Houston,Doctor,Groceries,2328000,46-60,Doctor_46-60,0.258819045102521,-0.965925826289068
X11,337.89,M,Test City,Lawyer,Electronics,2716000,31-45,Lawyer_31-45,-0.258819045102521,-0.965925826289068
Windows,149.63,M,Test City,Teacher,Travel,2716000,31-45,Teacher_31-45,0.866025403784439,-0.5
Windows,166.05,M,Test City,Teacher,Electronics,2716000,31-45,Teacher_31-45,-0.5,-0.866025403784439
Windows,492.32,F,Test City,Clerk,Entertainment,2716000,60+,Clerk_60+,0.965925826289068,-0.258819045102521
macOS,174.3,M,Chicago,Lawyer,Travel,2716000,31-45,Lawyer_31-45,0.258819045102521,-0.965925826289068
macOS,396.96,F,Test City,Lawyer,Entertainment,2716000,60+,Lawyer_60+,-1,-1.83880688453542e-16
X11,252.96,F,New York,Lawyer,Travel,8419600,46-60,Lawyer_46-60,0.258819045102521,-0.965925826289068
macOS,66.23,F,Los Angeles,Teacher,Apparel,3979576,46-60,Teacher_46-60,-0.258819045102522,0.965925826289068
X11,460.52,F,Los Angeles,Doctor,Groceries,3979576,16-30,Doctor_16-30,-0.5,-0.866025403784439
other,441.47,M,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,-0.866025403784439,0.5
X11,277.53,F,Phoenix,Clerk,Travel,1680992,60+,Clerk_60+,0.866025403784439,0.5
Windows,57.86,F,Test City,Engineer,Entertainment,2716000,31-45,Engineer_31-45,-0.258819045102521,-0.965925826289068
other,110.5,F,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,0.258819045102521,0.965925826289068
Windows,277.01,M,Test City,Doctor,Travel,8419600,31-45,Doctor_31-45,0.5,-0.866025403784439
macOS,55.4,F,Chicago,Nurse,Groceries,2716000,16-30,Nurse_16-30,0.5,0.866025403784439
Windows,295.08,F,Test City,Clerk,Travel,2328000,60+,Clerk_60+,-0.866025403784438,-0.5
other,296.72,F,Test City,Teacher,Electronics,2716000,60+,Teacher_60+,0.707106781186548,-0.707106781186547
other,43.09,M,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,-0.965925826289068,-0.258819045102521
other,433.45,M,Test City,Teacher,Groceries,2716000,60+,Teacher_60+,-0.5,0.866025403784438
macOS,414.05,F,Test City,Lawyer,Apparel,2716000,60+,Lawyer_60+,1.22514845490862e-16,-1
other,359.73,M,Test City,Doctor,Electronics,2716000,31-45,Doctor_31-45,-0.965925826289068,-0.258819045102521
Windows,346.4,F,Test City,Clerk,Groceries,3979576,60+,Clerk_60+,0.707106781186547,0.707106781186548
Windows,374.91,M,Test City,Doctor,Apparel,2716000,60+,Doctor_60+,-0.5,-0.866025403784439
Windows,190.16,M,Test City,Clerk,Entertainment,2716000,16-30,Clerk_16-30,0.965925826289068,-0.258819045102521
X11,7.41,F,Test City,Engineer,Electronics,2716000,31-45,Engineer_31-45,1,6.15826833971767e-17
X11,280.37,F,Test City,Lawyer,Electronics,2716000,60+,Lawyer_60+,0.707106781186548,-0.707106781186547
Windows,175.6,M,Phoenix,Lawyer,Entertainment,1680992,31-45,Lawyer_31-45,-0.707106781186547,-0.707106781186548
Linux,348.51,M,Test City,Engineer,Apparel,2716000,60+,Engineer_60+,1,6.15826833971767e-17
Windows,389.4,M,Test City,Clerk,Entertainment,2716000,31-45,Clerk_31-45,-0.5,-0.866025403784439
other,287.93,F,Test City,Lawyer,Travel,2716000,60+,Lawyer_60+,0.965925826289068,0.258819045102521
Linux,300.41,F,New York,Artist,Entertainment,8419600,46-60,Artist_46-60,0.5,0.866025403784439
Linux,398.49,M,Test City,Lawyer,Groceries,2716000,46-60,Lawyer_46-60,-1,-1.83880688453542e-16
macOS,183.18,F,Houston,Teacher,Groceries,2328000,16-30,Teacher_16-30,-0.707106781186547,-0.707106781186548
other,327.67,F,Houston,Artist,Travel,2328000,46-60,Artist_46-60,-0.5,0.866025403784438
other,47.23,M,Test City,Engineer,Apparel,2716000,60+,Engineer_60+,-0.258819045102522,0.965925826289068
X11,142.88,M,Test City,Clerk,Entertainment,2716000,60+,Clerk_60+,-0.5,-0.866025403784439
other,81.72,M,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,0,1
other,268.21,M,Test City,Clerk,Electronics,2716000,16-30,Clerk_16-30,-1,-1.83880688453542e-16
Linux,91.99,F,Chicago,Teacher,Electronics,2716000,46-60,Teacher_46-60,-0.707106781186547,-0.707106781186548
Windows,111.75,M,Test City,Doctor,Groceries,2716000,60+,Doctor_60+,-0.258819045102521,-0.965925826289068
Linux,245.6,F,Test City,Teacher,Travel,2716000,46-60,Teacher_46-60,-0.866025403784438,-0.5
Windows,486.73,F,Test City,Lawyer,Groceries,2716000,31-45,Lawyer_31-45,-0.5,0.866025403784438
macOS,319.58,F,Test City,Teacher,Apparel,2716000,46-60,Teacher_46-60,0.5,0.866025403784439
macOS,272.4,F,New York,Engineer,Apparel,8419600,16-30,Engineer_16-30,0,1
Windows,130.82,M,Chicago,Lawyer,Apparel,2716000,46-60,Lawyer_46-60,0.707106781186548,-0.707106781186547
other,397.25,F,Test City,Lawyer,Travel,2716000,60+,Lawyer_60+,1,6.15826833971767e-17
other,376.57,F,Test City,Clerk,Groceries,1680992,31-45,Clerk_31-45,-0.258819045102521,-0.965925826289068
Windows,254.9,M,Test City,Clerk,Electronics,2716000,31-45,Clerk_31-45,-0.5,0.866025403784438
X11,212.26,M,Phoenix,Clerk,Electronics,1680992,60+,Clerk_60+,0.866025403784439,0.5
macOS,161.04,M,Phoenix,Nurse,Entertainment,1680992,31-45,Nurse_31-45,0.707106781186547,0.707106781186548
Windows,205.08,F,Test City,Teacher,Electronics,2716000,46-60,Teacher_46-60,1,6.15826833971767e-17
macOS,215.72,F,Test City,Teacher,Groceries,2716000,46-60,Teacher_46-60,0.5,0.866025403784439
X11,225.23,F,New York,Engineer,Travel,8419600,31-45,Engineer_31-45,-1,-1.83880688453542e-16
macOS,305.5,M,Test City,Teacher,Electronics,2716000,60+,Teacher_60+,-0.258819045102522,0.965925826289068
macOS,496.09,M,Houston,Doctor,Entertainment,2328000,60+,Doctor_60+,-0.5,0.866025403784438
X11,344.35,M,Test City,Engineer,Groceries,2716000,31-45,Engineer_31-45,-0.965925826289068,-0.258819045102521
other,401.93,F,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,0,1
macOS,121.48,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,-0.707106781186548,0.707106781186547
other,140.77,F,Test City,Doctor,Groceries,2716000,31-45,Doctor_31-45,0.707106781186548,-0.707106781186547
Windows,301.89,F,Test City,Lawyer,Groceries,2716000,60+,Lawyer_60+,1,6.15826833971767e-17
macOS,381.44,M,Test City,Doctor,Electronics,2716000,31-45,Doctor_31-45,-0.5,0.866025403784438
other,468.68,F,Houston,Teacher,Groceries,2328000,60+,Teacher_60+,0.965925826289068,-0.258819045102521
other,146.15,F,Phoenix,Teacher,Electronics,1680992,31-45,Teacher_31-45,-0.5,-0.866025403784439
other,79.06,F,Houston,Artist,Electronics,2328000,46-60,Artist_46-60,-0.707106781186547,-0.707106781186548
macOS,405.48,F,Test City,Doctor,Groceries,2716000,46-60,Doctor_46-60,1.22514845490862e-16,-1
X11,466.04,F,New York,Artist,Apparel,8419600,46-60,Artist_46-60,-0.5,-0.866025403784439
macOS,416.36,F,New York,Clerk,Electronics,8419600,16-30,Clerk_16-30,0.965925826289068,0.258819045102521
macOS,37.09,M,Houston,Nurse,Electronics,2328000,16-30,Nurse_16-30,-0.5,-0.866025403784439
Windows,462.62,M,Test City,Doctor,Travel,2716000,46-60,Doctor_46-60,-0.965925826289068,-0.258819045102521
Linux,73.67,F,Los Angeles,Teacher,Electronics,3979576,46-60,Teacher_46-60,0.5,0.866025403784439
macOS,60.05,M,Test City,Engineer,Groceries,2716000,31-45,Engineer_31-45,0.707106781186548,-0.707106781186547
macOS,276.78,F,Chicago,Clerk,Electronics,2716000,31-45,Clerk_31-45,0.866025403784439,-0.5
other,180.76,M,Chicago,Lawyer,Entertainment,2716000,46-60,Lawyer_46-60,0.866025403784439,-0.5
other,427.35,F,Houston,Teacher,Electronics,2328000,46-60,Teacher_46-60,-0.5,-0.866025403784439
macOS,499.31,F,Test City,Engineer,Travel,2716000,46-60,Engineer_46-60,0.866025403784439,0.5
other,75.13,F,Test City,Doctor,Groceries,2716000,60+,Doctor_60+,1,6.15826833971767e-17
X11,240.8,M,New York,Doctor,Electronics,8419600,46-60,Doctor_46-60,-0.258819045102522,0.965925826289068
macOS,183.02,M,Test City,Lawyer,Travel,2716000,46-60,Lawyer_46-60,-0.5,0.866025403784438
other,219.9,F,Los Angeles,Teacher,Apparel,3979576,31-45,Teacher_31-45,-0.866025403784438,-0.5
X11,318.3,F,Test City,Doctor,Electronics,2716000,16-30,Doctor_16-30,0.258819045102521,-0.965925826289068
X11,360.47,M,Houston,Teacher,Apparel,2328000,31-45,Teacher_31-45,-0.707106781186547,-0.707106781186548
macOS,217.58,F,Chicago,Lawyer,Travel,2716000,16-30,Lawyer_16-30,1,6.15826833971767e-17
other,4.72,F,Test City,Clerk,Entertainment,2716000,16-30,Clerk_16-30,1,6.15826833971767e-17
macOS,386.02,F,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,-0.866025403784438,-0.5
other,416.35,F,Phoenix,Artist,Travel,1680992,16-30,Artist_16-30,0.866025403784439,-0.5
X11,413.32,M,Test City,Lawyer,Electronics,2716000,31-45,Lawyer_31-45,-0.707106781186547,-0.707106781186548
other,469.68,F,Test City,Lawyer,Electronics,2716000,16-30,Lawyer_16-30,-0.866025403784438,-0.5
Linux,401.89,F,Test City,Clerk,Groceries,2716000,60+,Clerk_60+,-0.866025403784438,-0.5
other,416.74,M,Test City,Teacher,Groceries,2716000,60+,Teacher_60+,-0.258819045102522,0.965925826289068
Linux,410.27,F,Test City,Lawyer,Groceries,2716000,60+,Lawyer_60+,-0.258819045102521,-0.965925826289068
macOS,298.22,M,New York,Nurse,Electronics,8419600,31-45,Nurse_31-45,-0.707106781186547,-0.707106781186548
other,33.26,F,Test City,Engineer,Electronics,2716000,31-45,Engineer_31-45,0.866025403784439,-0.5
Windows,211.85,F,Los Angeles,Lawyer,Groceries,3979576,31-45,Lawyer_31-45,0,1
other,176.79,F,Test City,Lawyer,Entertainment,2716000,60+,Lawyer_60+,-0.258819045102522,0.965925826289068
Linux,120.44,M,Test City,Engineer,Travel,2716000,60+,Engineer_60+,-0.866025403784439,0.5
macOS,285.55,F,Test City,Doctor,Groceries,2716000,16-30,Doctor_16-30,0.707106781186547,0.707106781186548
macOS,420.88,M,Los Angeles,Lawyer,Groceries,3979576,16-30,Lawyer_16-30,-0.965925826289069,0.25881904510252
Windows,305.57,F,Phoenix,Teacher,Travel,1680992,31-45,Teacher_31-45,0.965925826289068,0.258819045102521
other,345.7,M,Test City,Teacher,Travel,2716000,60+,Teacher_60+,-0.258819045102521,-0.965925826289068
X11,71.42,F,New York,Artist,Travel,8419600,46-60,Artist_46-60,0.707106781186548,-0.707106781186547
Linux,303.54,M,Test City,Doctor,Electronics,2716000,16-30,Doctor_16-30,0.965925826289068,-0.258819045102521
other,443.89,M,Chicago,Teacher,Groceries,2716000,46-60,Teacher_46-60,-0.965925826289068,-0.258819045102521
other,32.45,F,Test City,Engineer,Groceries,2716000,31-45,Engineer_31-45,0.5,-0.866025403784439
macOS,164.88,M,Test City,Lawyer,Travel,2716000,60+,Lawyer_60+,0.707106781186547,0.707106781186548
macOS,302.04,F,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,0.707106781186547,0.707106781186548
Windows,63.66,F,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,-0.707106781186547,-0.707106781186548
Linux,284.4,M,Phoenix,Clerk,Electronics,1680992,60+,Clerk_60+,0.707106781186548,-0.707106781186547
macOS,229.67,M,Phoenix,Nurse,Travel,1680992,16-30,Nurse_16-30,-0.5,0.866025403784438
X11,385.24,F,Test City,Teacher,Electronics,2716000,46-60,Teacher_46-60,0,1
macOS,186.54,M,Test City,Doctor,Groceries,8419600,46-60,Doctor_46-60,-0.5,0.866025403784438
X11,321.77,F,Phoenix,Doctor,Groceries,1680992,60+,Doctor_60+,-0.258819045102522,0.965925826289068
X11,459.85,M,New York,Nurse,Groceries,8419600,16-30,Nurse_16-30,-0.5,0.866025403784438
macOS,416.14,M,Test City,Engineer,Apparel,2716000,31-45,Engineer_31-45,-0.258819045102522,0.965925826289068
X11,239.16,M,Test City,Teacher,Groceries,2716000,60+,Teacher_60+,0.965925826289068,0.258819045102521
other,316.92,F,Chicago,Engineer,Groceries,2716000,60+,Engineer_60+,0.707106781186548,-0.707106781186547
X11,192.61,F,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,0.866025403784439,0.5
macOS,420.69,M,Test City,Clerk,Groceries,2716000,46-60,Clerk_46-60,-0.707106781186547,-0.707106781186548
other,475.45,M,Test City,Doctor,Groceries,2716000,31-45,Doctor_31-45,-0.5,0.866025403784438
Windows,167.32,F,Phoenix,Teacher,Electronics,1680992,31-45,Teacher_31-45,0.258819045102521,-0.965925826289068
Windows,148.11,F,Phoenix,Artist,Electronics,1680992,31-45,Artist_31-45,0.965925826289068,-0.258819045102521
other,17.77,F,Los Angeles,Clerk,Apparel,3979576,60+,Clerk_60+,-0.5,0.866025403784438
other,312.25,F,Phoenix,Teacher,Entertainment,1680992,31-45,Teacher_31-45,0,1
X11,208.06,M,Test City,Lawyer,Electronics,2716000,31-45,Lawyer_31-45,0.5,0.866025403784439
X11,165.21,F,Chicago,Teacher,Electronics,2716000,31-45,Teacher_31-45,-0.5,0.866025403784438
macOS,87.43,F,Phoenix,Clerk,Electronics,1680992,31-45,Clerk_31-45,0.5,-0.866025403784439
Windows,222.36,F,Chicago,Doctor,Groceries,2716000,46-60,Doctor_46-60,-0.258819045102522,0.965925826289068
Windows,425.68,M,Test City,Teacher,Travel,2716000,60+,Teacher_60+,0.965925826289068,-0.258819045102521
other,47.78,F,Test City,Clerk,Apparel,2716000,60+,Clerk_60+,-0.258819045102522,0.965925826289068
macOS,175.5,F,Chicago,Teacher,Apparel,2716000,31-45,Teacher_31-45,-0.5,0.866025403784438
macOS,463.44,F,Test City,Doctor,Apparel,2716000,31-45,Doctor_31-45,0.866025403784439,-0.5
other,388.87,F,Test City,Engineer,Apparel,2716000,60+,Engineer_60+,-0.258819045102521,-0.965925826289068
Windows,48.6,M,Phoenix,Lawyer,Electronics,1680992,60+,Lawyer_60+,0.965925826289068,0.258819045102521
other,492.09,F,Test City,Teacher,Electronics,2716000,60+,Teacher_60+,0,1
macOS,468.56,M,Test City,Lawyer,Groceries,2716000,31-45,Lawyer_31-45,0.965925826289068,0.258819045102521
macOS,213.82,F,New York,Engineer,Travel,8419600,16-30,Engineer_16-30,0.258819045102521,-0.965925826289068
X11,144.35,M,Test City,Engineer,Entertainment,2716000,46-60,Engineer_46-60,0.258819045102521,-0.965925826289068
Windows,194.96,F,Test City,Teacher,Apparel,2716000,60+,Teacher_60+,0.965925826289068,0.258819045102521
macOS,390.49,M,Test City,Doctor,Apparel,2716000,31-45,Doctor_31-45,-0.258819045102521,-0.965925826289068
Windows,395.55,M,Test City,Teacher,Apparel,2716000,31-45,Teacher_31-45,0.965925826289068,0.258819045102521
Linux,42.8,M,Test City,Clerk,Electronics,2716000,46-60,Clerk_46-60,-0.866025403784438,-0.5
other,53.27,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,1,6.15826833971767e-17
Windows,9.27000000000001,F,Test City,Clerk,Apparel,2716000,31-45,Clerk_31-45,-0.258819045102521,-0.965925826289068
macOS,359.46,F,Test City,Lawyer,Entertainment,2716000,60+,Lawyer_60+,0.866025403784439,-0.5
other,72.18,M,Test City,Doctor,Apparel,2716000,31-45,Doctor_31-45,-1,-1.83880688453542e-16
Linux,396.21,M,Chicago,Clerk,Entertainment,2716000,31-45,Clerk_31-45,0.965925826289068,0.258819045102521
Windows,51.58,M,Test City,Teacher,Travel,2716000,31-45,Teacher_31-45,0.965925826289068,0.258819045102521
Windows,326.15,M,Test City,Engineer,Entertainment,2716000,60+,Engineer_60+,0.5,-0.866025403784439
X11,141.41,M,Test City,Doctor,Electronics,2716000,31-45,Doctor_31-45,0.866025403784439,0.5
other,497.17,M,Phoenix,Engineer,Entertainment,1680992,16-30,Engineer_16-30,-0.965925826289069,0.25881904510252
X11,448.19,M,Test City,Lawyer,Apparel,2716000,31-45,Lawyer_31-45,-0.258819045102521,-0.965925826289068
X11,160.23,F,Houston,Clerk,Groceries,2328000,31-45,Clerk_31-45,-0.5,0.866025403784438
other,62.12,M,New York,Doctor,Apparel,8419600,16-30,Doctor_16-30,1.22514845490862e-16,-1
Windows,441.85,F,Houston,Teacher,Groceries,2328000,31-45,Teacher_31-45,0.866025403784439,0.5
macOS,497.77,F,Test City,Doctor,Travel,2716000,60+,Doctor_60+,0.707106781186548,-0.707106781186547
macOS,425.63,F,Test City,Teacher,Travel,2716000,60+,Teacher_60+,-0.965925826289069,0.25881904510252
other,285.16,M,Test City,Engineer,Entertainment,2716000,31-45,Engineer_31-45,-0.258819045102522,0.965925826289068
Windows,143.14,F,Houston,Doctor,Apparel,2328000,60+,Doctor_60+,-1,-1.83880688453542e-16
macOS,251.6,F,Los Angeles,Engineer,Travel,3979576,16-30,Engineer_16-30,0.866025403784439,0.5
macOS,413.91,M,Test City,Lawyer,Travel,2716000,46-60,Lawyer_46-60,-0.707106781186548,0.707106781186547
X11,351.53,F,Chicago,Clerk,Travel,2716000,31-45,Clerk_31-45,0.258819045102521,0.965925826289068
X11,204.47,F,Test City,Engineer,Entertainment,2716000,60+,Engineer_60+,0.965925826289068,0.258819045102521
Windows,437.32,M,Test City,Teacher,Groceries,2716000,31-45,Teacher_31-45,-0.866025403784439,0.5
X11,79.82,M,Chicago,Artist,Groceries,2716000,60+,Artist_60+,0.707106781186547,0.707106781186548
X11,101.2,F,Test City,Teacher,Travel,2716000,31-45,Teacher_31-45,0.258819045102521,-0.965925826289068
macOS,443.08,M,Test City,Lawyer,Electronics,2716000,46-60,Lawyer_46-60,0.707106781186548,-0.707106781186547
other,475.82,F,Test City,Teacher,Groceries,2716000,60+,Teacher_60+,0.258819045102521,0.965925826289068
other,106.57,M,Test City,Doctor,Entertainment,2716000,60+,Doctor_60+,0.866025403784439,0.5
other,361.41,M,Phoenix,Lawyer,Groceries,1680992,31-45,Lawyer_31-45,-1,-1.83880688453542e-16
Windows,320.67,F,Test City,Engineer,Entertainment,2716000,31-45,Engineer_31-45,0.258819045102521,-0.965925826289068
macOS,72.98,M,Chicago,Lawyer,Groceries,2716000,46-60,Lawyer_46-60,1.22514845490862e-16,-1
macOS,226.26,F,Test City,Teacher,Apparel,2716000,46-60,Teacher_46-60,0.258819045102521,0.965925826289068
Windows,288.7,M,Phoenix,Teacher,Groceries,1680992,60+,Teacher_60+,-1,-1.83880688453542e-16
other,194.59,F,Test City,Lawyer,Electronics,2716000,60+,Lawyer_60+,0.707106781186547,0.707106781186548
macOS,121.9,M,Test City,Engineer,Entertainment,2716000,31-45,Engineer_31-45,-0.707106781186547,-0.707106781186548
Linux,378.87,F,Test City,Doctor,Groceries,2716000,31-45,Doctor_31-45,-0.5,0.866025403784438
other,256.83,F,Houston,Clerk,Apparel,2328000,31-45,Clerk_31-45,0.258819045102521,0.965925826289068
